,url,mitre_domain,tactic_name,tech_name,tech_id
299,https://technet.microsoft.com/en-us/windows-server-docs/identity/ad-ds/manage/component-updates/command-line-process-auditing,['enterprise-attack'],"['defense-evasion', 'privilege-escalation']","['Create Process with Token', 'Token Impersonation/Theft', 'Make and Impersonate Token', 'Access Token Manipulation']","['T1134.002', 'T1134.001', 'T1134.003', 'T1134']"
300,https://gtfobins.github.io/#+suid,['enterprise-attack'],"['privilege-escalation', 'defense-evasion']",['Setuid and Setgid'],['T1548.001']
301,https://msdn.microsoft.com/en-us/library/windows/desktop/ms687317(v=vs.85).aspx,['enterprise-attack'],"['lateral-movement', 'execution']","['Distributed Component Object Model', 'Component Object Model and Distributed COM']","['T1021.003', 'T1175']"
302,https://docs.microsoft.com/en-us/windows/desktop/com/dcom-security-enhancements-in-windows-xp-service-pack-2-and-windows-server-2003-service-pack-1,['enterprise-attack'],"['lateral-movement', 'execution']","['Distributed Component Object Model', 'Component Object Model and Distributed COM']","['T1021.003', 'T1175']"
303,https://capec.mitre.org/data/definitions/556.html,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Change Default File Association', 'Change Default File Association']","['T1042', 'T1546.001']"
304,https://support.microsoft.com/en-us/help/18539/windows-7-change-default-programs,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Change Default File Association', 'Change Default File Association']","['T1042', 'T1546.001']"
305,http://msdn.microsoft.com/en-us/library/bb166549.aspx,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Change Default File Association', 'Change Default File Association']","['T1042', 'T1546.001']"
306,https://docs.microsoft.com/windows-server/administration/windows-commands/assoc,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Change Default File Association', 'Change Default File Association']","['T1042', 'T1546.001']"
307,https://support.microsoft.com/en-us/kb/249873,['enterprise-attack'],"['defense-evasion', 'execution']","['Regsvr32', 'Regsvr32']","['T1117', 'T1218.010']"
308,https://lolbas-project.github.io/lolbas/Binaries/Regsvr32/,['enterprise-attack'],"['defense-evasion', 'execution']","['Regsvr32', 'Regsvr32']","['T1117', 'T1218.010']"
309,https://capec.mitre.org/data/definitions/565.html,['enterprise-attack'],['credential-access'],['Password Spraying'],['T1110.003']
310,https://capec.mitre.org/data/definitions/569.html,['enterprise-attack'],"['collection', 'credential-access']","['Web Portal Capture', 'Input Prompt', 'Input Capture']","['T1056.003', 'T1141', 'T1056']"
311,https://capec.mitre.org/data/definitions/571.html,['enterprise-attack'],['defense-evasion'],"['Indicator Blocking', 'Indicator Blocking']","['T1054', 'T1562.006']"
312,https://www.microsoft.com/en-us/wdsi/threats/malware-encyclopedia-description?name=Backdoor:Win32/Lamin.A,['enterprise-attack'],['defense-evasion'],"['Indicator Blocking', 'Indicator Blocking']","['T1054', 'T1562.006']"
313,https://docs.microsoft.com/en-us/windows/desktop/etw/consuming-events,['enterprise-attack'],['defense-evasion'],"['Indicator Blocking', 'Indicator Blocking']","['T1054', 'T1562.006']"
314,https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2012-r2-and-2012/hh994565(v%3Dws.11),['enterprise-attack'],['credential-access'],['Cached Domain Credentials'],['T1003.005']
315,https://about.gitlab.com/blog/2020/02/12/plundering-gcp-escalating-privileges-in-google-cloud-platform/,['enterprise-attack'],['persistence'],['SSH Authorized Keys'],['T1098.004']
316,https://cloud.google.com/sdk/gcloud/reference/compute/instances/add-metadata,['enterprise-attack'],['persistence'],['SSH Authorized Keys'],['T1098.004']
317,https://docs.microsoft.com/en-us/rest/api/compute/virtual-machines/update,['enterprise-attack'],['persistence'],['SSH Authorized Keys'],['T1098.004']
318,https://github.com/f0rb1dd3n/Reptile,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Kernel Modules and Extensions', 'Kernel Modules and Extensions']","['T1215', 'T1547.006']"
319,https://github.com/m0nad/Diamorphine,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Kernel Modules and Extensions', 'Kernel Modules and Extensions']","['T1215', 'T1547.006']"
320,https://en.wikipedia.org/wiki/Loadable_kernel_module#Linux,['enterprise-attack'],"['persistence', 'privilege-escalation']","['Kernel Modules and Extensions', 'Kernel Modules and Extensions']","['T1215', 'T1547.006']"
321,https://docs.microsoft.com/en-us/sql/odbc/odbcconf-exe?view=sql-server-2017,['enterprise-attack'],['defense-evasion'],['Odbcconf'],['T1218.008']
322,https://lolbas-project.github.io/lolbas/Binaries/Odbcconf/,['enterprise-attack'],['defense-evasion'],['Odbcconf'],['T1218.008']
323,https://securitytrails.com/blog/google-hacking-techniques,['enterprise-attack'],['reconnaissance'],"['Search Engines', 'Search Open Websites/Domains']","['T1593.002', 'T1593']"
324,https://www.exploit-db.com/google-hacking-database,['enterprise-attack'],['reconnaissance'],"['Search Engines', 'Search Open Websites/Domains']","['T1593.002', 'T1593']"
325,https://technet.microsoft.com/library/cc961760.aspx,['enterprise-attack'],"['execution', 'persistence', 'privilege-escalation']","['LSASS Driver', 'LSASS Driver']","['T1177', 'T1547.008']"
326,https://technet.microsoft.com/library/dn408187.aspx,['enterprise-attack'],"['execution', 'persistence', 'privilege-escalation']","['LSASS Driver', 'LSASS Driver']","['T1177', 'T1547.008']"
327,https://msdn.microsoft.com/library/windows/desktop/ff919712.aspx,['enterprise-attack'],"['execution', 'persistence', 'privilege-escalation']","['LSASS Driver', 'LSASS Driver']","['T1177', 'T1547.008']"
328,https://capec.mitre.org/data/definitions/634.html,['enterprise-attack'],['collection'],"['Video Capture', 'Audio Capture']","['T1125', 'T1123']"
329,https://capec.mitre.org/data/definitions/
